"STAGE_ID","GAME_ID","GAME_DATE","GAME_DOW","TEAM_ID","HOME_AWAY_FLAG","GOALS_FOR","GOALS_AGAINST","GOALS_FOR_LAST_X","GOALS_AGAINST_LAST_X","GAME_COUNT_LAST_X","DAYS_SINCE_LAST_GAME","DAYS_UNTIL_END_OF_SEASON"
53210,3430,27-FEB-08,4,21,"A",3,2,22,29,3,1,39
53213,3433,28-FEB-08,5,26,"A",4,2,34,25,2,4,38
53216,3436,28-FEB-08,5,27,"A",1,3,25,33,4,2,38
53217,3437,28-FEB-08,5,29,"A",2,1,23,23,3,1,38
53218,3438,29-FEB-08,6,34,"A",2,3,31,23,3,2,37
53219,3439,29-FEB-08,6,15,"A",3,2,22,28,2,2,37
53220,3440,29-FEB-08,6,11,"A",1,3,26,24,3,3,37
53221,3441,29-FEB-08,6,22,"A",6,2,28,31,2,3,37
53225,3445,01-MAR-08,7,37,"A",2,3,22,33,3,2,36
53226,3446,01-MAR-08,7,33,"A",1,5,24,26,3,1,36
53227,3447,01-MAR-08,7,20,"A",2,5,35,36,2,2,36
53229,3449,01-MAR-08,7,24,"A",1,2,30,21,4,1,36
53230,3450,01-MAR-08,7,28,"A",4,1,23,31,3,2,36
53231,3451,01-MAR-08,7,30,"A",4,5,28,29,4,2,36
53232,3452,01-MAR-08,7,11,"A",3,1,26,24,3,1,36
53234,3454,01-MAR-08,7,34,"A",3,2,29,24,4,1,36
53236,3456,02-MAR-08,1,15,"A",3,4,23,29,2,2,35
53237,3457,02-MAR-08,1,28,"A",4,5,24,28,3,1,35
53238,3458,02-MAR-08,1,37,"A",2,3,22,33,3,1,35
53239,3459,02-MAR-08,1,17,"A",4,2,17,28,2,2,35
53241,3461,02-MAR-08,1,19,"A",1,0,25,35,3,2,35
53244,3464,03-MAR-08,2,9,"A",2,10,35,26,3,2,34
53245,3465,04-MAR-08,3,19,"A",1,0,23,30,3,2,33
53246,3466,04-MAR-08,3,25,"A",4,3,26,26,4,2,33
53248,3468,04-MAR-08,3,35,"A",1,2,28,30,3,2,33
53249,3469,04-MAR-08,3,23,"A",5,1,34,39,2,3,33
53250,3470,04-MAR-08,3,13,"A",4,2,37,28,3,2,33
53251,3471,04-MAR-08,3,10,"A",5,2,30,35,3,2,33
53255,3475,05-MAR-08,4,27,"A",2,3,20,33,3,2,32
53256,3476,05-MAR-08,4,12,"A",6,3,35,28,2,4,32
53257,3477,05-MAR-08,4,36,"A",3,1,33,26,3,2,32
53258,3478,05-MAR-08,4,7,"A",0,3,30,18,2,2,32
53260,3480,05-MAR-08,4,32,"A",1,4,18,22,3,1,32
53261,3481,06-MAR-08,5,34,"A",8,2,30,27,3,2,31
53262,3482,06-MAR-08,5,21,"A",2,3,24,29,3,2,31
53263,3483,06-MAR-08,5,7,"A",0,1,28,20,3,1,31
53265,3485,06-MAR-08,5,27,"A",0,2,20,33,4,1,31
53267,3487,06-MAR-08,5,33,"A",2,3,22,30,3,2,31
53470,3690,05-APR-08,7,19,"A",1,3,25,23,3,1,1
53472,3692,06-APR-08,1,21,"A",3,4,30,20,2,3,0
53473,3693,06-APR-08,1,26,"A",2,3,23,22,4,2,0
53475,3695,06-APR-08,1,31,"A",2,4,29,22,3,3,0
53602,3822,27-OCT-08,2,26,"A",4,2,27,20,3,2,167
53615,4795,25-MAR-09,4,27,"A",1,2,38,25,3,3,18
53616,4796,25-MAR-09,4,7,"A",7,2,29,24,4,1,18
53618,4798,25-MAR-09,4,11,"A",0,2,37,38,3,2,18
53619,4799,26-MAR-09,5,33,"A",2,3,27,37,3,2,17
53620,4800,26-MAR-09,5,26,"A",4,5,30,24,3,2,17
53623,4803,26-MAR-09,5,31,"A",2,3,29,26,4,1,17
53626,4806,26-MAR-09,5,35,"A",2,4,33,23,3,2,17
53627,4807,27-MAR-09,6,24,"A",2,3,29,28,3,4,16
53628,4808,27-MAR-09,6,18,"A",5,3,31,27,4,1,16
53630,4810,27-MAR-09,6,35,"A",4,1,31,25,3,1,16
53631,4811,27-MAR-09,6,25,"A",2,0,30,34,3,2,16
53632,4812,27-MAR-09,6,33,"A",3,5,28,37,3,1,16
53633,4813,28-MAR-09,7,20,"A",3,4,19,27,3,2,15
53635,4815,28-MAR-09,7,28,"A",4,3,32,25,3,2,15
53637,4817,28-MAR-09,7,27,"A",3,6,35,25,3,3,15
53638,4818,28-MAR-09,7,21,"A",2,3,26,27,3,3,15
53639,4819,28-MAR-09,7,19,"A",6,3,25,31,4,2,15
53640,4820,28-MAR-09,7,12,"A",2,1,38,24,3,3,15
53642,4822,28-MAR-09,7,29,"A",2,3,23,33,3,2,15
53643,4823,28-MAR-09,7,9,"A",7,5,28,29,1,6,15
53644,4824,29-MAR-09,1,14,"A",1,4,19,36,3,2,14
53645,4825,29-MAR-09,1,32,"A",5,2,29,23,3,1,14
53647,4827,29-MAR-09,1,23,"A",4,3,23,27,3,1,14
53650,4830,29-MAR-09,1,27,"A",3,0,32,28,3,1,14
53651,4831,30-MAR-09,2,16,"A",5,6,19,35,3,2,13
53652,4832,30-MAR-09,2,31,"A",2,1,28,24,3,2,13
53654,4834,31-MAR-09,3,35,"A",2,1,34,22,4,2,12
53656,4836,31-MAR-09,3,23,"A",1,2,26,26,4,2,12
53658,4838,31-MAR-09,3,27,"A",2,5,33,27,3,2,12
53659,4839,31-MAR-09,3,16,"A",3,2,23,38,4,1,12
53661,4841,01-APR-09,4,10,"A",2,3,34,40,3,4,11
53662,4842,01-APR-09,4,32,"A",1,3,29,23,3,3,11
53663,4843,01-APR-09,4,29,"A",3,0,28,33,3,2,11
53665,4845,01-APR-09,4,28,"A",2,3,30,29,3,3,11
53666,4846,01-APR-09,4,25,"A",3,5,26,31,3,4,11
53668,4848,02-APR-09,5,27,"A",1,2,32,30,3,2,10
53669,4849,02-APR-09,5,26,"A",2,4,32,25,3,3,10
53670,4850,02-APR-09,5,11,"A",2,1,27,34,3,3,10
53671,4851,02-APR-09,5,32,"A",5,4,27,25,4,1,10
53673,4853,02-APR-09,5,22,"A",5,1,32,33,3,2,10
53674,4854,02-APR-09,5,20,"A",1,2,17,29,3,2,10
53675,4855,03-APR-09,6,33,"A",4,5,24,32,3,3,9
53678,4858,03-APR-09,6,37,"A",3,1,39,37,2,2,9
53680,4860,03-APR-09,6,34,"A",5,8,36,36,3,2,9
53681,4861,04-APR-09,7,30,"A",2,3,39,25,2,3,8
53684,4864,04-APR-09,7,28,"A",3,4,35,33,4,1,8
53685,4865,04-APR-09,7,26,"A",0,1,30,27,3,2,8
53686,4866,04-APR-09,7,24,"A",3,2,21,32,4,1,8
53688,4868,04-APR-09,7,29,"A",1,6,29,26,4,2,8
53689,4869,04-APR-09,7,33,"A",1,3,24,36,3,1,8
53691,4871,04-APR-09,7,22,"A",6,2,33,31,3,2,8
53692,4872,05-APR-09,1,13,"A",1,0,29,30,4,2,7
53693,4873,05-APR-09,1,31,"A",3,2,30,27,3,1,7
53694,4874,05-APR-09,1,21,"A",2,3,26,22,3,2,7
53696,4876,05-APR-09,1,14,"A",4,1,15,39,2,4,7
53697,4877,05-APR-09,1,37,"A",4,6,38,35,2,2,7
53699,4879,06-APR-09,2,20,"A",1,4,21,26,3,2,6
53700,4880,06-APR-09,2,27,"A",3,2,30,27,3,2,6
53701,4881,07-APR-09,3,14,"A",0,1,17,39,2,2,5
53702,4882,07-APR-09,3,36,"A",4,2,37,33,3,2,5
53704,4884,07-APR-09,3,20,"A",2,1,19,26,4,1,5
53705,4885,07-APR-09,3,16,"A",1,3,24,37,3,3,5
53706,4886,07-APR-09,3,34,"A",4,1,39,44,3,3,5
53711,4891,07-APR-09,3,32,"A",5,1,29,26,3,3,5
53712,4892,07-APR-09,3,30,"A",6,4,36,25,3,2,5
53713,4893,07-APR-09,3,11,"A",1,4,19,24,3,1,5
53714,4894,08-APR-09,4,15,"A",4,3,24,26,2,3,4
53716,4896,09-APR-09,5,22,"A",4,5,36,29,4,2,3
53717,4897,09-APR-09,5,16,"A",3,2,23,36,3,2,3
53718,4898,09-APR-09,5,23,"A",4,3,26,30,3,2,3
53721,4901,09-APR-09,5,10,"A",5,1,34,35,4,1,3
53722,4902,09-APR-09,5,28,"A",1,2,37,31,3,2,3
53723,4903,09-APR-09,5,25,"A",1,6,24,42,3,2,3
53724,4904,09-APR-09,5,29,"A",4,1,27,32,3,2,3
53725,4905,09-APR-09,5,36,"A",4,2,36,31,3,2,3
53726,4906,09-APR-09,5,20,"A",0,1,18,25,4,2,3
53727,4907,10-APR-09,6,16,"A",3,4,25,36,3,1,2
53729,4909,10-APR-09,6,23,"A",4,8,27,29,4,1,2
53732,4912,11-APR-09,7,7,"A",4,5,44,27,3,1,1
53733,4913,11-APR-09,7,33,"A",2,6,22,37,3,2,1
53734,4914,11-APR-09,7,9,"A",1,6,34,27,3,2,1
53735,4915,11-APR-09,7,21,"A",6,3,33,19,3,1,1
53736,4916,11-APR-09,7,18,"A",1,4,26,28,3,1,1
53739,4919,11-APR-09,7,31,"A",3,4,24,25,4,2,1
53742,4922,11-APR-09,7,28,"A",3,2,32,29,3,2,1
53744,4924,12-APR-09,1,17,"A",0,3,31,32,4,1,0
53745,4925,12-APR-09,1,32,"A",1,0,36,23,2,2,0
53746,4926,12-APR-09,1,9,"A",6,2,31,27,3,1,0
53747,4927,12-APR-09,1,26,"A",4,3,25,22,2,3,0
53878,5058,24-OCT-09,7,26,"A",4,5,37,26,3,2,169
53894,5074,25-OCT-09,1,18,"A",0,2,38,31,3,1,168
53897,5077,26-OCT-09,2,21,"A",1,3,22,32,3,2,167
53899,5079,27-OCT-09,3,14,"A",3,0,33,24,3,3,166
53905,5085,28-OCT-09,4,29,"A",4,1,26,22,3,2,165
53906,5086,28-OCT-09,4,14,"A",3,2,33,24,4,1,165
53911,5091,28-OCT-09,4,22,"A",1,6,26,29,3,2,165
53912,5092,29-OCT-09,5,17,"A",5,6,30,35,3,2,164
53913,5093,29-OCT-09,5,35,"A",2,1,32,25,3,2,164
53915,5095,29-OCT-09,5,24,"A",2,1,27,26,3,1,164
53916,5096,29-OCT-09,5,13,"A",0,2,33,23,2,3,164
53917,5097,29-OCT-09,5,29,"A",2,0,24,20,4,1,164
53920,5100,30-OCT-09,6,25,"A",4,3,22,34,3,2,163
53923,5103,30-OCT-09,6,35,"A",2,7,31,21,4,1,163
53924,5104,30-OCT-09,6,22,"A",2,3,25,34,3,2,163
53926,5106,30-OCT-09,6,14,"A",1,3,34,23,4,2,163
53927,5107,31-OCT-09,7,34,"A",4,5,23,41,4,1,162
53928,5108,31-OCT-09,7,7,"A",2,3,31,35,3,1,162
53930,5110,31-OCT-09,7,18,"A",0,2,33,29,4,2,162
53931,5111,31-OCT-09,7,17,"A",3,1,32,37,3,2,162
53932,5112,31-OCT-09,7,16,"A",2,4,35,31,3,1,162
53933,5113,31-OCT-09,7,10,"A",0,5,33,19,3,1,162
53936,5116,31-OCT-09,7,21,"A",2,1,21,30,4,1,162
53937,5117,31-OCT-09,7,19,"A",4,0,24,41,3,1,162
53938,5118,01-NOV-09,1,15,"A",5,4,30,38,3,2,161
53940,5120,01-NOV-09,1,9,"A",0,1,25,28,2,1,161
53941,5121,01-NOV-09,1,14,"A",0,3,32,22,3,2,161
53942,5122,02-NOV-09,2,18,"A",1,3,30,29,3,2,160
53943,5123,02-NOV-09,2,33,"A",2,6,27,30,2,2,160
53944,5124,02-NOV-09,2,20,"A",5,3,29,28,2,4,160
53945,5125,03-NOV-09,3,33,"A",2,1,28,34,3,1,159
53950,5130,04-NOV-09,4,11,"A",3,2,35,33,2,4,158
53951,5131,04-NOV-09,4,31,"A",3,2,32,21,3,3,158
53952,5132,04-NOV-09,4,25,"A",0,3,28,29,4,2,158
53954,5134,04-NOV-09,4,12,"A",0,3,24,40,3,3,158
53955,5135,04-NOV-09,4,36,"A",2,3,34,29,3,3,158
53956,5136,05-NOV-09,5,33,"A",2,3,27,31,4,2,157
53959,5139,05-NOV-09,5,31,"A",1,2,35,22,3,1,157
53961,5141,05-NOV-09,5,15,"A",4,3,32,39,3,1,157
53962,5142,05-NOV-09,5,26,"A",4,2,27,31,3,2,157
53963,5143,05-NOV-09,5,30,"A",2,5,35,20,3,2,157
53964,5144,05-NOV-09,5,35,"A",5,2,26,20,4,2,157
53965,5145,05-NOV-09,5,13,"A",1,3,30,24,2,6,157
53966,5146,06-NOV-09,6,13,"A",3,4,27,24,2,1,156
53969,5149,06-NOV-09,6,35,"A",1,2,29,21,4,1,156
53970,5150,06-NOV-09,6,36,"A",4,1,34,29,3,2,156
53971,5151,06-NOV-09,6,25,"A",1,2,25,26,4,2,156
53973,5153,07-NOV-09,7,29,"A",3,4,28,26,4,2,155
53974,5154,07-NOV-09,7,10,"A",2,4,34,26,3,1,155
53975,4195,23-DEC-08,3,32,"A",1,4,33,43,4,2,110
53979,4199,23-DEC-08,3,37,"A",4,2,30,41,4,1,110
53980,4200,23-DEC-08,3,27,"A",4,6,23,31,3,3,110
53981,4201,23-DEC-08,3,33,"A",2,0,22,33,2,3,110
53982,4202,23-DEC-08,3,35,"A",0,5,30,30,3,1,110
53983,4203,23-DEC-08,3,16,"A",8,2,29,30,3,3,110
53986,4206,26-DEC-08,6,28,"A",1,5,42,30,3,3,107
53989,4209,26-DEC-08,6,17,"A",2,3,41,28,2,3,107
53990,4210,26-DEC-08,6,34,"A",1,4,35,39,3,3,107
53991,4211,26-DEC-08,6,18,"A",3,2,29,32,2,4,107
53992,4212,26-DEC-08,6,10,"A",2,3,32,27,3,4,107
53993,4213,27-DEC-08,7,7,"A",3,4,26,28,2,4,106
53994,4214,27-DEC-08,7,25,"A",3,4,20,40,3,1,106
53995,4215,27-DEC-08,7,17,"A",3,4,41,30,3,1,106
53998,4218,27-DEC-08,7,28,"A",0,3,41,32,4,1,106
54000,4220,27-DEC-08,7,24,"A",4,2,31,23,3,1,106
54001,4221,27-DEC-08,7,20,"A",4,0,25,28,3,1,106
54002,4222,27-DEC-08,7,22,"A",3,2,31,25,2,6,106
54003,4223,27-DEC-08,7,19,"A",4,6,24,21,3,1,106
54004,4224,28-DEC-08,1,9,"A",2,1,45,23,3,1,105
54007,4227,28-DEC-08,1,7,"A",4,3,28,30,3,1,105
54008,4228,28-DEC-08,1,27,"A",0,3,23,38,2,1,105
54010,4230,29-DEC-08,2,21,"A",1,2,17,27,2,1,104
54012,4232,29-DEC-08,2,31,"A",3,1,26,24,2,2,104
54013,4233,29-DEC-08,2,22,"A",5,2,29,23,1,2,104
54014,4234,29-DEC-08,2,15,"A",2,0,19,25,2,2,104
54015,4235,29-DEC-08,2,25,"A",4,5,22,39,3,2,104
54018,4238,30-DEC-08,3,36,"A",4,2,33,26,3,2,103
54019,4239,30-DEC-08,3,13,"A",0,4,44,17,2,2,103
54021,4241,30-DEC-08,3,9,"A",5,2,43,24,3,2,103
54022,4242,30-DEC-08,3,24,"A",4,3,33,24,3,3,103
54023,4243,30-DEC-08,3,28,"A",3,2,39,34,3,3,103
54025,4245,31-DEC-08,4,15,"A",2,0,21,22,2,2,102
54027,4247,31-DEC-08,4,18,"A",4,6,26,29,3,1,102
54028,4248,31-DEC-08,4,24,"A",2,4,33,26,3,1,102
54029,4249,31-DEC-08,4,19,"A",2,4,28,27,3,2,102
54030,4250,31-DEC-08,4,14,"A",1,3,35,28,2,2,102
54032,4252,01-JAN-09,5,17,"A",6,4,37,25,3,2,101
54033,4253,01-JAN-09,5,35,"A",2,1,24,26,3,2,101
54037,4257,02-JAN-09,6,35,"A",3,4,23,26,4,1,100
54038,4258,02-JAN-09,6,32,"A",1,2,28,43,3,3,100
54039,4259,02-JAN-09,6,15,"A",6,1,20,17,3,2,100
54040,4260,02-JAN-09,6,22,"A",1,4,29,22,3,3,100
54042,4262,03-JAN-09,7,28,"A",1,2,37,32,3,1,99
54043,4263,03-JAN-09,7,17,"A",3,2,39,26,3,2,99
54044,4264,03-JAN-09,7,10,"A",4,2,31,28,3,2,99
54045,4265,03-JAN-09,7,16,"A",1,4,35,30,3,3,99
54046,4266,03-JAN-09,7,11,"A",3,2,35,30,3,3,99
54050,4270,03-JAN-09,7,12,"A",3,2,26,25,3,1,99
54051,4271,03-JAN-09,7,27,"A",1,3,20,37,3,4,99
54053,4273,04-JAN-09,1,27,"A",3,4,21,38,3,1,98
54054,4274,04-JAN-09,1,19,"A",5,6,30,29,3,1,98
54055,4275,04-JAN-09,1,16,"A",3,2,33,29,3,1,98
54056,4276,04-JAN-09,1,29,"A",0,2,25,27,2,2,98
54057,4277,04-JAN-09,1,33,"A",4,1,26,28,3,1,98
54058,4278,04-JAN-09,1,11,"A",2,5,37,28,3,1,98
54060,4280,05-JAN-09,2,25,"A",2,3,29,36,4,2,97
54061,4281,05-JAN-09,2,30,"A",0,4,24,39,3,2,97
54065,4285,06-JAN-09,3,27,"A",2,4,23,37,3,2,96
54066,4286,06-JAN-09,3,24,"A",2,3,31,22,4,2,96
54067,4287,06-JAN-09,3,31,"A",2,5,29,26,2,3,96
54068,4288,06-JAN-09,3,15,"A",0,3,23,21,3,3,96
54069,4289,06-JAN-09,3,14,"A",2,1,23,30,3,2,96
54071,4291,06-JAN-09,3,37,"A",1,3,27,38,4,2,96
54072,4292,06-JAN-09,3,19,"A",4,2,32,33,3,2,96
54074,4294,07-JAN-09,4,22,"A",6,3,31,27,2,3,95
54076,4296,08-JAN-09,5,25,"A",2,5,27,34,3,3,94
54077,4297,08-JAN-09,5,13,"A",1,2,42,20,3,2,94
54078,4298,08-JAN-09,5,16,"A",1,6,33,30,2,4,94
54079,4299,08-JAN-09,5,12,"A",2,4,27,24,3,2,94
54081,4301,08-JAN-09,5,34,"A",2,6,32,41,3,2,94
54084,4304,08-JAN-09,5,21,"A",1,3,21,21,3,2,94
54086,4306,09-JAN-09,6,26,"A",1,2,30,29,3,2,93
54087,4307,09-JAN-09,6,33,"A",4,3,29,29,3,1,93
54088,4308,09-JAN-09,6,31,"A",4,1,26,27,2,3,93
54089,4309,09-JAN-09,6,32,"A",6,4,28,36,2,6,93
54091,4311,10-JAN-09,7,16,"A",0,1,34,33,3,2,92
54092,4312,10-JAN-09,7,12,"A",1,5,27,27,3,2,92
54094,4314,10-JAN-09,7,30,"A",3,5,18,33,4,2,92
54096,4316,10-JAN-09,7,37,"A",4,8,25,32,3,2,92
54098,4318,10-JAN-09,7,36,"A",4,5,32,27,3,1,92
54099,4319,10-JAN-09,7,13,"A",1,4,40,21,3,2,92
54100,4320,10-JAN-09,7,26,"A",2,0,28,29,4,1,92
54101,4321,10-JAN-09,7,34,"A",1,4,29,39,3,2,92
54102,4322,10-JAN-09,7,31,"A",4,2,27,26,3,1,92
54104,4324,11-JAN-09,1,23,"A",1,3,20,26,3,1,91
54105,4325,11-JAN-09,1,32,"A",1,2,31,34,1,2,91
54106,4326,12-JAN-09,2,17,"A",4,5,40,20,3,2,90
54109,4329,13-JAN-09,3,14,"A",3,4,25,27,3,3,89
54110,4330,13-JAN-09,3,32,"A",1,3,30,32,2,2,89
54112,4332,13-JAN-09,3,26,"A",2,1,27,28,3,3,89
54113,4333,13-JAN-09,3,12,"A",1,5,26,28,3,3,89
54115,4335,13-JAN-09,3,33,"A",1,7,32,27,3,1,89
54116,4336,13-JAN-09,3,23,"A",2,0,20,29,4,2,89
54118,4338,13-JAN-09,3,18,"A",5,2,30,27,3,2,89
54120,4340,14-JAN-09,4,27,"A",3,2,25,37,3,1,88
54122,4342,14-JAN-09,4,36,"A",6,3,33,28,3,1,88
54123,4343,15-JAN-09,5,10,"A",5,4,27,27,3,1,87
54124,4344,15-JAN-09,5,34,"A",6,4,17,40,3,2,87
54126,4346,15-JAN-09,5,18,"A",1,5,31,27,3,2,87
54127,4347,15-JAN-09,5,23,"A",2,3,22,26,4,2,87
54128,4348,15-JAN-09,5,9,"A",2,1,33,18,3,2,87
54129,4349,15-JAN-09,5,11,"A",3,2,38,26,2,2,87
54130,4350,15-JAN-09,5,14,"A",2,5,28,28,3,2,87
54132,4352,15-JAN-09,5,29,"A",4,1,21,31,3,2,87
54134,4354,16-JAN-09,6,26,"A",3,2,26,27,3,3,86
54136,4356,16-JAN-09,6,24,"A",2,1,33,28,3,3,86
54137,4357,16-JAN-09,6,18,"A",3,2,29,30,4,1,86
54138,4358,16-JAN-09,6,7,"A",1,3,29,30,3,2,86
54139,4359,17-JAN-09,7,13,"A",2,1,30,24,4,1,85
54140,4360,17-JAN-09,7,20,"A",2,3,17,23,3,2,85
54142,4362,17-JAN-09,7,12,"A",1,3,26,34,3,2,85
54144,4364,17-JAN-09,7,7,"A",3,0,27,29,3,1,85
54148,4368,17-JAN-09,7,19,"A",4,3,40,37,2,1,85
54149,4369,17-JAN-09,7,9,"A",1,2,33,19,3,2,85
54150,4370,18-JAN-09,1,15,"A",6,5,27,16,2,2,84
54151,4371,18-JAN-09,1,11,"A",2,6,38,26,3,1,84
54152,4372,18-JAN-09,1,29,"A",3,6,23,29,3,1,84
54153,4373,18-JAN-09,1,26,"A",0,3,27,26,2,2,84
54155,4375,19-JAN-09,2,32,"A",5,4,29,27,3,2,83
54157,4377,19-JAN-09,2,21,"A",4,1,23,21,3,2,83
54158,4378,19-JAN-09,2,24,"A",3,1,30,25,3,2,83
54159,4379,19-JAN-09,2,16,"A",2,4,26,32,3,2,83
54161,4381,20-JAN-09,3,35,"A",1,2,28,38,3,2,82
54162,4382,20-JAN-09,3,22,"A",2,4,40,30,3,3,82
54163,4383,20-JAN-09,3,15,"A",3,4,30,21,3,2,82
54164,4384,20-JAN-09,3,20,"A",5,2,16,26,2,3,82
54165,4385,20-JAN-09,3,7,"A",2,4,26,26,3,3,82
54168,4388,20-JAN-09,3,12,"A",2,1,22,29,4,1,82
54169,4389,21-JAN-09,4,15,"A",4,5,31,25,3,1,81
54170,4390,21-JAN-09,4,9,"A",4,3,32,23,3,2,81
54174,4394,21-JAN-09,4,22,"A",2,5,37,32,3,1,81
54175,4395,21-JAN-09,4,7,"A",1,2,28,28,4,1,81
54176,4396,21-JAN-09,4,37,"A",3,5,32,31,4,1,81
54177,4397,21-JAN-09,4,10,"A",3,5,29,24,4,2,81
54180,4400,27-JAN-09,3,31,"A",3,0,37,25,1,7,75
54181,4401,27-JAN-09,3,37,"A",0,2,34,33,2,6,75
54182,4402,27-JAN-09,3,10,"A",10,2,30,25,1,6,75
54183,4403,27-JAN-09,3,28,"A",2,3,28,25,1,6,75
54184,4404,27-JAN-09,3,34,"A",1,6,21,35,1,6,75
54186,4406,27-JAN-09,3,24,"A",4,1,32,23,1,6,75
54187,4407,27-JAN-09,3,7,"A",7,3,25,25,2,6,75
54189,4409,28-JAN-09,4,13,"A",3,2,25,20,1,7,74
54190,4410,28-JAN-09,4,10,"A",2,5,36,26,2,1,74
54192,4412,28-JAN-09,4,23,"A",5,3,21,27,0,9,74
54193,4413,29-JAN-09,5,24,"A",4,3,32,21,1,2,73
54194,4414,29-JAN-09,5,25,"A",5,4,21,30,0,8,73
54195,4415,29-JAN-09,5,33,"A",2,3,35,28,1,2,73
54196,4416,29-JAN-09,5,34,"A",7,4,21,37,1,2,73
54197,4417,29-JAN-09,5,16,"A",4,2,25,29,1,2,73
54200,4420,29-JAN-09,5,29,"A",0,2,27,36,1,2,73
54204,4424,30-JAN-09,6,23,"A",1,3,25,28,1,2,72
54205,4425,30-JAN-09,6,21,"A",1,3,29,21,1,3,72
54206,4426,30-JAN-09,6,28,"A",6,1,27,26,1,3,72
54207,4427,31-JAN-09,7,21,"A",4,3,28,24,2,1,71
54208,4428,31-JAN-09,7,26,"A",0,1,24,24,2,3,71
54209,4429,31-JAN-09,7,37,"A",0,2,33,33,2,2,71
54211,4431,31-JAN-09,7,7,"A",4,3,29,30,2,3,71
54213,4433,31-JAN-09,7,19,"A",1,3,38,30,2,2,71
54215,4435,31-JAN-09,7,13,"A",4,2,19,25,2,2,71
54216,4436,31-JAN-09,7,28,"A",0,4,28,23,2,1,71
54217,4437,31-JAN-09,7,30,"A",4,5,32,28,2,1,71
54218,4438,31-JAN-09,7,17,"A",2,4,36,29,2,2,71
54219,4439,01-FEB-09,1,23,"A",2,1,24,28,2,2,70
54221,4441,01-FEB-09,1,27,"A",4,7,25,28,3,2,70
54222,4442,02-FEB-09,2,32,"A",3,4,31,22,2,2,69
54223,4443,02-FEB-09,2,10,"A",2,3,32,27,3,2,69
54225,4445,03-FEB-09,3,19,"A",4,3,34,27,3,3,68
54227,4447,03-FEB-09,3,32,"A",4,2,29,24,3,1,68
54229,4449,03-FEB-09,3,13,"A",3,1,22,25,3,3,68
54230,4450,03-FEB-09,3,30,"A",2,4,33,32,3,3,68
54233,4453,03-FEB-09,3,33,"A",1,3,32,33,3,4,68
54234,4454,03-FEB-09,3,20,"A",1,0,28,34,2,3,68
54235,4455,03-FEB-09,3,12,"A",3,4,20,29,3,3,68
54238,4458,04-FEB-09,4,29,"A",4,5,25,32,3,1,67
54239,4459,04-FEB-09,4,7,"A",0,3,30,27,3,2,67
54240,4460,04-FEB-09,4,9,"A",3,1,29,20,3,3,67
54241,4461,05-FEB-09,5,9,"A",4,3,27,20,4,1,66
54243,4463,05-FEB-09,5,18,"A",2,1,28,32,3,2,66
54244,4464,05-FEB-09,5,13,"A",5,2,24,22,3,2,66
54245,4465,05-FEB-09,5,16,"A",2,3,34,23,3,2,66
54246,4466,05-FEB-09,5,25,"A",2,3,21,24,3,2,66
54247,4467,05-FEB-09,5,7,"A",2,4,26,27,3,1,66
54250,4470,06-FEB-09,6,22,"A",2,3,26,36,3,3,65
54251,4471,06-FEB-09,6,26,"A",2,10,18,21,2,3,65
54253,4473,06-FEB-09,6,15,"A",1,4,31,34,3,3,65
54254,4474,07-FEB-09,7,28,"A",4,3,27,26,2,3,64
54255,4475,07-FEB-09,7,31,"A",2,3,35,21,2,2,64
54257,4477,07-FEB-09,7,7,"A",2,1,25,27,4,2,64
54258,4478,07-FEB-09,7,18,"A",3,8,28,32,3,2,64
54259,4479,07-FEB-09,7,34,"A",5,2,28,39,3,3,64
54261,4481,07-FEB-09,7,12,"A",7,2,24,27,3,2,64
54265,4485,07-FEB-09,7,19,"A",1,3,33,28,3,2,64
54266,4486,08-FEB-09,1,18,"A",2,3,26,38,4,1,63
54267,4487,08-FEB-09,1,28,"A",3,2,28,28,2,1,63
54268,4488,08-FEB-09,1,23,"A",1,4,23,23,4,2,63
54269,4489,08-FEB-09,1,17,"A",3,0,39,36,3,1,63
54270,4490,09-FEB-09,2,22,"A",2,6,26,39,3,2,62
54271,4491,09-FEB-09,2,26,"A",0,3,19,29,2,3,62
54274,4494,10-FEB-09,3,31,"A",5,2,33,23,2,3,61
54275,4495,10-FEB-09,3,14,"A",0,3,30,39,2,3,61
54277,4497,10-FEB-09,3,35,"A",6,4,33,42,2,3,61
54278,4498,10-FEB-09,3,37,"A",3,1,27,30,3,2,61
54279,4499,11-FEB-09,4,11,"A",2,3,31,33,3,2,60
54280,4500,11-FEB-09,4,36,"A",4,5,37,25,2,4,60
54281,4501,11-FEB-09,4,31,"A",1,2,34,23,3,1,60
54282,4502,11-FEB-09,4,13,"A",3,1,25,29,2,4,60
54284,4504,11-FEB-09,4,29,"A",1,0,27,38,2,4,60
54288,4508,12-FEB-09,5,32,"A",3,4,29,24,3,2,59
54289,4509,12-FEB-09,5,19,"A",5,0,29,28,3,2,59
54290,4510,12-FEB-09,5,21,"A",2,4,26,22,3,1,59
54291,4511,12-FEB-09,5,11,"A",2,0,30,32,4,1,59
54292,4512,12-FEB-09,5,27,"A",5,2,24,28,3,1,59
54294,4514,12-FEB-09,5,34,"A",4,6,31,40,2,2,59
54296,4516,13-FEB-09,6,26,"A",1,2,20,35,3,2,58
54297,4517,13-FEB-09,6,17,"A",2,3,38,32,4,1,58
